NAME,B19013_001E,state,county,year
"Breckinridge County, Kentucky",53673,21,027,2023
"Bullitt County, Kentucky",77640,21,029,2023
"Butler County, Kentucky",52003,21,031,2023
"Caldwell County, Kentucky",57618,21,033,2023
"Calloway County, Kentucky",51854,21,035,2023
"Campbell County, Kentucky",77271,21,037,2023
"Carlisle County, Kentucky",62019,21,039,2023
"Carroll County, Kentucky",57753,21,041,2023
"Carter County, Kentucky",50389,21,043,2023
"Casey County, Kentucky",41689,21,045,2023
"Christian County, Kentucky",54190,21,047,2023
"Clark County, Kentucky",67824,21,049,2023
"Clay County, Kentucky",39607,21,051,2023
"Clinton County, Kentucky",42168,21,053,2023
"Crittenden County, Kentucky",47003,21,055,2023
"Cumberland County, Kentucky",39662,21,057,2023
"Daviess County, Kentucky",65323,21,059,2023
"Edmonson County, Kentucky",54512,21,061,2023
"Elliott County, Kentucky",40074,21,063,2023
"Estill County, Kentucky",43905,21,065,2023
"Fayette County, Kentucky",67631,21,067,2023
"Fleming County, Kentucky",49663,21,069,2023
"Floyd County, Kentucky",41582,21,071,2023
"Franklin County, Kentucky",66470,21,073,2023
"Fulton County, Kentucky",36834,21,075,2023
"Gallatin County, Kentucky",62247,21,077,2023
"Garrard County, Kentucky",62572,21,079,2023
"Grant County, Kentucky",67940,21,081,2023
"Graves County, Kentucky",50576,21,083,2023
"Grayson County, Kentucky",49893,21,085,2023
"Green County, Kentucky",41087,21,087,2023
"Greenup County, Kentucky",59613,21,089,2023
"Hancock County, Kentucky",66836,21,091,2023
"Hardin County, Kentucky",67608,21,093,2023
"Harlan County, Kentucky",37198,21,095,2023
"Harrison County, Kentucky",63205,21,097,2023
"Hart County, Kentucky",49653,21,099,2023
"Henderson County, Kentucky",58239,21,101,2023
"Henry County, Kentucky",60736,21,103,2023
"Hickman County, Kentucky",63750,21,105,2023
"Hopkins County, Kentucky",57610,21,107,2023
"Jackson County, Kentucky",41410,21,109,2023
"Jefferson County, Kentucky",67849,21,111,2023
"Jessamine County, Kentucky",74886,21,113,2023
"Johnson County, Kentucky",43014,21,115,2023
"Kenton County, Kentucky",79421,21,117,2023
"Knott County, Kentucky",37736,21,119,2023
"Knox County, Kentucky",33153,21,121,2023
"Larue County, Kentucky",67770,21,123,2023
"Laurel County, Kentucky",56999,21,125,2023
"Lawrence County, Kentucky",45584,21,127,2023
"Lee County, Kentucky",34182,21,129,2023
"Leslie County, Kentucky",40176,21,131,2023
"Letcher County, Kentucky",40501,21,133,2023
"Lewis County, Kentucky",41632,21,135,2023
"Lincoln County, Kentucky",50862,21,137,2023
"Livingston County, Kentucky",59713,21,139,2023
"Logan County, Kentucky",61535,21,141,2023
"Lyon County, Kentucky",64464,21,143,2023
"McCracken County, Kentucky",62385,21,145,2023
"McCreary County, Kentucky",37355,21,147,2023
"McLean County, Kentucky",70549,21,149,2023
"Madison County, Kentucky",62407,21,151,2023
"Magoffin County, Kentucky",33632,21,153,2023
"Marion County, Kentucky",55404,21,155,2023
"Marshall County, Kentucky",63611,21,157,2023
"Martin County, Kentucky",46185,21,159,2023
"Mason County, Kentucky",51473,21,161,2023
"Meade County, Kentucky",70163,21,163,2023
"Menifee County, Kentucky",44672,21,165,2023
"Mercer County, Kentucky",63115,21,167,2023
"Metcalfe County, Kentucky",48572,21,169,2023
"Monroe County, Kentucky",49430,21,171,2023
"Montgomery County, Kentucky",57468,21,173,2023
"Morgan County, Kentucky",47493,21,175,2023
"Muhlenberg County, Kentucky",52672,21,177,2023
"Nelson County, Kentucky",67888,21,179,2023
"Nicholas County, Kentucky",53616,21,181,2023
"Ohio County, Kentucky",54369,21,183,2023
"Oldham County, Kentucky",121491,21,185,2023
"Owen County, Kentucky",59706,21,187,2023
"Owsley County, Kentucky",31064,21,189,2023
"Pendleton County, Kentucky",66601,21,191,2023
"Perry County, Kentucky",45261,21,193,2023
"Pike County, Kentucky",42179,21,195,2023
"Powell County, Kentucky",39811,21,197,2023
"Pulaski County, Kentucky",50943,21,199,2023
"Robertson County, Kentucky",52337,21,201,2023
"Rockcastle County, Kentucky",48367,21,203,2023
"Rowan County, Kentucky",53657,21,205,2023
"Russell County, Kentucky",50520,21,207,2023
"Scott County, Kentucky",83660,21,209,2023
"Shelby County, Kentucky",82671,21,211,2023
"Simpson County, Kentucky",57392,21,213,2023
"Spencer County, Kentucky",98333,21,215,2023
"Taylor County, Kentucky",61871,21,217,2023
"Todd County, Kentucky",57759,21,219,2023
"Trigg County, Kentucky",54630,21,221,2023
"Trimble County, Kentucky",67813,21,223,2023
"Union County, Kentucky",60989,21,225,2023
"Warren County, Kentucky",64801,21,227,2023
"Washington County, Kentucky",59762,21,229,2023
"Wayne County, Kentucky",41933,21,231,2023
"Webster County, Kentucky",58786,21,233,2023
"Whitley County, Kentucky",41719,21,235,2023
"Wolfe County, Kentucky",29052,21,237,2023
"Woodford County, Kentucky",80006,21,239,2023
"Acadia Parish, Louisiana",45266,22,001,2023
"Allen Parish, Louisiana",51138,22,003,2023
"Ascension Parish, Louisiana",92266,22,005,2023
"Assumption Parish, Louisiana",52546,22,007,2023
"Avoyelles Parish, Louisiana",39439,22,009,2023
"Beauregard Parish, Louisiana",64995,22,011,2023
"Bienville Parish, Louisiana",34992,22,013,2023
"Bossier Parish, Louisiana",66336,22,015,2023
"Caddo Parish, Louisiana",50067,22,017,2023
"Calcasieu Parish, Louisiana",67849,22,019,2023
"Caldwell Parish, Louisiana",44957,22,021,2023
"Cameron Parish, Louisiana",72500,22,023,2023
"Catahoula Parish, Louisiana",47753,22,025,2023
"Claiborne Parish, Louisiana",31784,22,027,2023
"Concordia Parish, Louisiana",37349,22,029,2023
"De Soto Parish, Louisiana",46077,22,031,2023
"East Baton Rouge Parish, Louisiana",63075,22,033,2023
"East Carroll Parish, Louisiana",28321,22,035,2023
"East Feliciana Parish, Louisiana",72899,22,037,2023
"Evangeline Parish, Louisiana",42273,22,039,2023
"Franklin Parish, Louisiana",44103,22,041,2023
"Grant Parish, Louisiana",61112,22,043,2023
"Iberia Parish, Louisiana",57811,22,045,2023
"Iberville Parish, Louisiana",57459,22,047,2023
"Jackson Parish, Louisiana",43345,22,049,2023
"Jefferson Parish, Louisiana",65246,22,051,2023
"Jefferson Davis Parish, Louisiana",56500,22,053,2023
"Lafayette Parish, Louisiana",67660,22,055,2023
"Lafourche Parish, Louisiana",63439,22,057,2023
"LaSalle Parish, Louisiana",67077,22,059,2023
"Lincoln Parish, Louisiana",38035,22,061,2023
"Livingston Parish, Louisiana",78617,22,063,2023
"Madison Parish, Louisiana",37267,22,065,2023
"Morehouse Parish, Louisiana",36981,22,067,2023
"Natchitoches Parish, Louisiana",46798,22,069,2023
"Orleans Parish, Louisiana",55339,22,071,2023
"Ouachita Parish, Louisiana",51241,22,073,2023
"Plaquemines Parish, Louisiana",82874,22,075,2023
"Pointe Coupee Parish, Louisiana",59351,22,077,2023
"Rapides Parish, Louisiana",55946,22,079,2023
"Red River Parish, Louisiana",44539,22,081,2023
"Richland Parish, Louisiana",52960,22,083,2023
"Sabine Parish, Louisiana",52047,22,085,2023
"St. Bernard Parish, Louisiana",57638,22,087,2023
"St. Charles Parish, Louisiana",82172,22,089,2023
"St. Helena Parish, Louisiana",50193,22,091,2023
"St. James Parish, Louisiana",64536,22,093,2023
"St. John the Baptist Parish, Louisiana",67418,22,095,2023
"St. Landry Parish, Louisiana",45637,22,097,2023
"St. Martin Parish, Louisiana",53394,22,099,2023
"St. Mary Parish, Louisiana",51768,22,101,2023
"St. Tammany Parish, Louisiana",79277,22,103,2023
"Tangipahoa Parish, Louisiana",57256,22,105,2023
"Tensas Parish, Louisiana",36074,22,107,2023
"Terrebonne Parish, Louisiana",64819,22,109,2023
"Union Parish, Louisiana",45743,22,111,2023
"Vermilion Parish, Louisiana",57537,22,113,2023
"Vernon Parish, Louisiana",58281,22,115,2023
"Washington Parish, Louisiana",42776,22,117,2023
"Webster Parish, Louisiana",37396,22,119,2023
"West Baton Rouge Parish, Louisiana",87320,22,121,2023
"West Carroll Parish, Louisiana",48514,22,123,2023
"West Feliciana Parish, Louisiana",74277,22,125,2023
"Winn Parish, Louisiana",46368,22,127,2023
"Androscoggin County, Maine",67298,23,001,2023
"Aroostook County, Maine",54254,23,003,2023
"Cumberland County, Maine",92983,23,005,2023
"Franklin County, Maine",58522,23,007,2023
"Hancock County, Maine",69630,23,009,2023
"Kennebec County, Maine",65062,23,011,2023
"Knox County, Maine",71903,23,013,2023
"Lincoln County, Maine",72026,23,015,2023
"Oxford County, Maine",57933,23,017,2023
"Penobscot County, Maine",63248,23,019,2023
"Piscataquis County, Maine",55234,23,021,2023
"Sagadahoc County, Maine",82080,23,023,2023
"Somerset County, Maine",56199,23,025,2023
"Waldo County, Maine",68441,23,027,2023
"Washington County, Maine",52237,23,029,2023
"York County, Maine",82904,23,031,2023
"Allegany County, Maryland",57393,24,001,2023
"Anne Arundel County, Maryland",120324,24,003,2023
"Baltimore County, Maryland",90904,24,005,2023
"Calvert County, Maryland",132059,24,009,2023
"Caroline County, Maryland",66368,24,011,2023
"Carroll County, Maryland",115876,24,013,2023
"Cecil County, Maryland",91146,24,015,2023
"Charles County, Maryland",120592,24,017,2023
"Dorchester County, Maryland",60495,24,019,2023
"Frederick County, Maryland",120458,24,021,2023
"Garrett County, Maryland",69031,24,023,2023
"Harford County, Maryland",111317,24,025,2023
"Howard County, Maryland",146982,24,027,2023
"Kent County, Maryland",74402,24,029,2023
"Montgomery County, Maryland",128733,24,031,2023
"Prince George's County, Maryland",100708,24,033,2023
"Queen Anne's County, Maryland",113347,24,035,2023
"St. Mary's County, Maryland",114580,24,037,2023
"Somerset County, Maryland",52462,24,039,2023
"Talbot County, Maryland",84378,24,041,2023
"Washington County, Maryland",74157,24,043,2023
"Wicomico County, Maryland",72861,24,045,2023
"Worcester County, Maryland",81455,24,047,2023
"Baltimore city, Maryland",59623,24,510,2023
"Barnstable County, Massachusetts",94452,25,001,2023
"Berkshire County, Massachusetts",72565,25,003,2023
"Bristol County, Massachusetts",84198,25,005,2023
"Dukes County, Massachusetts",102348,25,007,2023
"Essex County, Massachusetts",99431,25,009,2023
"Franklin County, Massachusetts",72584,25,011,2023
"Hampden County, Massachusetts",70535,25,013,2023
"Hampshire County, Massachusetts",86391,25,015,2023
"Middlesex County, Massachusetts",126779,25,017,2023
"Nantucket County, Massachusetts",119750,25,019,2023
"Norfolk County, Massachusetts",126497,25,021,2023
"Plymouth County, Massachusetts",109698,25,023,2023
"Suffolk County, Massachusetts",92859,25,025,2023
"Worcester County, Massachusetts",93561,25,027,2023
"Alcona County, Michigan",53568,26,001,2023
"Alger County, Michigan",59406,26,003,2023
"Allegan County, Michigan",80255,26,005,2023
"Alpena County, Michigan",51909,26,007,2023
"Antrim County, Michigan",71421,26,009,2023
"Arenac County, Michigan",56989,26,011,2023
"Baraga County, Michigan",55117,26,013,2023
"Barry County, Michigan",77873,26,015,2023
"Bay County, Michigan",60523,26,017,2023
"Benzie County, Michigan",72603,26,019,2023
"Berrien County, Michigan",63152,26,021,2023
"Branch County, Michigan",61958,26,023,2023
"Calhoun County, Michigan",60385,26,025,2023
"Cass County, Michigan",68011,26,027,2023
"Charlevoix County, Michigan",76495,26,029,2023
"Cheboygan County, Michigan",61619,26,031,2023
"Chippewa County, Michigan",60631,26,033,2023
"Clare County, Michigan",49805,26,035,2023
"Clinton County, Michigan",85928,26,037,2023
"Crawford County, Michigan",58614,26,039,2023
"Delta County, Michigan",54829,26,041,2023
"Dickinson County, Michigan",61882,26,043,2023
"Eaton County, Michigan",78025,26,045,2023
"Emmet County, Michigan",73724,26,047,2023
"Genesee County, Michigan",60673,26,049,2023
"Gladwin County, Michigan",55576,26,051,2023
"Gogebic County, Michigan",49672,26,053,2023
"Grand Traverse County, Michigan",79486,26,055,2023
"Gratiot County, Michigan",61128,26,057,2023
"Hillsdale County, Michigan",60869,26,059,2023
"Houghton County, Michigan",56573,26,061,2023
"Huron County, Michigan",56963,26,063,2023
"Ingham County, Michigan",64354,26,065,2023
"Ionia County, Michigan",73436,26,067,2023
"Iosco County, Michigan",47777,26,069,2023
"Iron County, Michigan",53614,26,071,2023
"Isabella County, Michigan",53759,26,073,2023
"Jackson County, Michigan",65004,26,075,2023
"Kalamazoo County, Michigan",70525,26,077,2023
"Kalkaska County, Michigan",60365,26,079,2023
"Kent County, Michigan",80390,26,081,2023
"Keweenaw County, Michigan",53893,26,083,2023
"Lake County, Michigan",49680,26,085,2023
"Lapeer County, Michigan",76228,26,087,2023
"Leelanau County, Michigan",91943,26,089,2023
"Lenawee County, Michigan",67013,26,091,2023
"Livingston County, Michigan",101315,26,093,2023
"Luce County, Michigan",54338,26,095,2023
"Mackinac County, Michigan",58598,26,097,2023
"Macomb County, Michigan",76399,26,099,2023
"Manistee County, Michigan",60879,26,101,2023
"Marquette County, Michigan",64675,26,103,2023
"Mason County, Michigan",62296,26,105,2023
"Mecosta County, Michigan",57774,26,107,2023
"Menominee County, Michigan",55688,26,109,2023
"Midland County, Michigan",77538,26,111,2023
"Missaukee County, Michigan",61868,26,113,2023
"Monroe County, Michigan",75272,26,115,2023
"Montcalm County, Michigan",64892,26,117,2023
"Montmorency County, Michigan",47803,26,119,2023
"Muskegon County, Michigan",63495,26,121,2023
"Newaygo County, Michigan",61931,26,123,2023
"Oakland County, Michigan",95296,26,125,2023
"Oceana County, Michigan",63624,26,127,2023
"Ogemaw County, Michigan",51983,26,129,2023
"Ontonagon County, Michigan",51844,26,131,2023
"Osceola County, Michigan",57050,26,133,2023
"Oscoda County, Michigan",50581,26,135,2023
"Otsego County, Michigan",67285,26,137,2023
"Ottawa County, Michigan",87144,26,139,2023
"Presque Isle County, Michigan",56713,26,141,2023
"Roscommon County, Michigan",54106,26,143,2023
"Saginaw County, Michigan",58347,26,145,2023
"St. Clair County, Michigan",69349,26,147,2023
"St. Joseph County, Michigan",64707,26,149,2023
"Sanilac County, Michigan",59074,26,151,2023
"Schoolcraft County, Michigan",57708,26,153,2023
"Shiawassee County, Michigan",64464,26,155,2023
"Tuscola County, Michigan",62847,26,157,2023
"Van Buren County, Michigan",66902,26,159,2023
"Washtenaw County, Michigan",87156,26,161,2023
"Wayne County, Michigan",59521,26,163,2023
"Wexford County, Michigan",63123,26,165,2023
"Aitkin County, Minnesota",59498,27,001,2023
"Anoka County, Minnesota",98764,27,003,2023
"Becker County, Minnesota",71117,27,005,2023
"Beltrami County, Minnesota",67257,27,007,2023
"Benton County, Minnesota",71480,27,009,2023
"Big Stone County, Minnesota",65475,27,011,2023
"Blue Earth County, Minnesota",72623,27,013,2023
"Brown County, Minnesota",68690,27,015,2023
"Carlton County, Minnesota",80042,27,017,2023
"Carver County, Minnesota",123144,27,019,2023
"Cass County, Minnesota",64937,27,021,2023
"Chippewa County, Minnesota",69192,27,023,2023
"Chisago County, Minnesota",98260,27,025,2023
"Clay County, Minnesota",77664,27,027,2023
"Clearwater County, Minnesota",64934,27,029,2023
"Cook County, Minnesota",71643,27,031,2023
"Cottonwood County, Minnesota",68239,27,033,2023
"Crow Wing County, Minnesota",71343,27,035,2023
"Dakota County, Minnesota",105212,27,037,2023
"Dodge County, Minnesota",92943,27,039,2023
"Douglas County, Minnesota",77264,27,041,2023
"Faribault County, Minnesota",64391,27,043,2023
"Fillmore County, Minnesota",75225,27,045,2023
"Freeborn County, Minnesota",69012,27,047,2023
"Goodhue County, Minnesota",82749,27,049,2023
"Grant County, Minnesota",72957,27,051,2023
"Hennepin County, Minnesota",96339,27,053,2023
"Houston County, Minnesota",77087,27,055,2023
"Hubbard County, Minnesota",70622,27,057,2023
"Isanti County, Minnesota",86573,27,059,2023
"Itasca County, Minnesota",66380,27,061,2023
"Jackson County, Minnesota",69955,27,063,2023
"Kanabec County, Minnesota",71915,27,065,2023
"Kandiyohi County, Minnesota",75097,27,067,2023
"Kittson County, Minnesota",69615,27,069,2023
"Koochiching County, Minnesota",69115,27,071,2023
"Lac qui Parle County, Minnesota",71639,27,073,2023
"Lake County, Minnesota",75621,27,075,2023
"Lake of the Woods County, Minnesota",70091,27,077,2023
"Le Sueur County, Minnesota",90218,27,079,2023
"Lincoln County, Minnesota",67715,27,081,2023
"Lyon County, Minnesota",72761,27,083,2023
"McLeod County, Minnesota",78468,27,085,2023
"Mahnomen County, Minnesota",53925,27,087,2023
"Marshall County, Minnesota",71701,27,089,2023
"Martin County, Minnesota",62969,27,091,2023
"Meeker County, Minnesota",75037,27,093,2023
"Mille Lacs County, Minnesota",71455,27,095,2023
"Morrison County, Minnesota",68640,27,097,2023
"Mower County, Minnesota",71495,27,099,2023
"Murray County, Minnesota",74475,27,101,2023
"Nicollet County, Minnesota",80362,27,103,2023
"Nobles County, Minnesota",65509,27,105,2023
"Norman County, Minnesota",69833,27,107,2023
"Olmsted County, Minnesota",93494,27,109,2023
"Otter Tail County, Minnesota",70912,27,111,2023
"Pennington County, Minnesota",72561,27,113,2023
"Pine County, Minnesota",69666,27,115,2023
"Pipestone County, Minnesota",66073,27,117,2023
"Polk County, Minnesota",69136,27,119,2023
"Pope County, Minnesota",72205,27,121,2023
"Ramsey County, Minnesota",81004,27,123,2023
"Red Lake County, Minnesota",77500,27,125,2023
"Redwood County, Minnesota",67024,27,127,2023
"Renville County, Minnesota",69086,27,129,2023
"Rice County, Minnesota",82792,27,131,2023
"Rock County, Minnesota",70698,27,133,2023
"Roseau County, Minnesota",73611,27,135,2023
"St. Louis County, Minnesota",69455,27,137,2023
"Scott County, Minnesota",120247,27,139,2023
"Sherburne County, Minnesota",102965,27,141,2023
"Sibley County, Minnesota",76082,27,143,2023
"Stearns County, Minnesota",76447,27,145,2023
"Steele County, Minnesota",83448,27,147,2023
"Stevens County, Minnesota",71060,27,149,2023
"Swift County, Minnesota",62601,27,151,2023
